Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,year,month,day
12.727272033691406,12.727272033691406,12.618181228637695,12.718180656433105,7.788002014160156,4490200,0.0,0.0,2012,7,2
10.545454025268555,10.872727394104004,10.509090423583984,10.727272033691406,5.950835227966309,13299000,0.0,0.0,2009,5,29
29.418180465698242,29.836362838745117,29.327272415161133,29.77272605895996,28.069320678710938,2957335,0.0,0.0,2023,7,25
14.872727394104004,14.954545021057129,14.718180656433105,14.763635635375977,10.325448989868164,3885200,0.0,0.0,2016,7,25
13.199999809265137,13.209090232849121,13.109089851379395,13.181818008422852,8.225661277770996,4219600,0.0,0.0,2012,9,21
14.272727012634277,14.363636016845703,14.181818008422852,14.272727012634277,6.425703525543213,2604800,0.0,0.0,2004,1,19
8.63636302947998,8.681818008422852,8.5,8.545454025268555,3.730069398880005,3091000,0.0,0.0,2003,4,3
13.472726821899414,13.745453834533691,13.472726821899414,13.690909385681152,7.909954071044922,10379600,0.0,0.0,2011,1,26
23.636362075805664,23.745454788208008,23.563636779785156,23.636362075805664,19.11163330078125,8656450,0.0,0.0,2020,1,10
30.727272033691406,30.745454788208008,30.200000762939453,30.263635635375977,28.93793487548828,4509340,0.0,0.0,2023,8,15
13.381817817687988,13.52727222442627,13.345454216003418,13.52727222442627,7.815411567687988,3010700,0.0,0.0,2011,5,10
30.409090042114258,30.53636360168457,30.27272605895996,30.381818771362305,27.553415298461914,3224650,0.0,0.0,2022,10,5
17.46363639831543,17.672727584838867,17.454544067382812,17.59090805053711,12.553194046020508,8385520,0.0,0.0,2017,4,28
18.16363525390625,18.16363525390625,18.03636360168457,18.05454444885254,9.360270500183105,8074000,0.0,0.0,2008,4,30
12.63636302947998,12.818181037902832,12.63636302947998,12.818181037902832,5.770853042602539,3792800,0.0,0.0,2004,4,7
19.0,19.454544067382812,18.909090042114258,19.454544067382812,9.692620277404785,5964,0.0,0.0,2007,3,29
9.909090042114258,10.090909004211426,9.909090042114258,10.0,4.364974498748779,933900,0.0,0.0,2002,12,24
31.799999237060547,31.909090042114258,31.563636779785156,31.700000762939453,29.05167579650879,3200560,0.0,0.0,2023,1,17
19.09090805053711,19.27272605895996,18.909090042114258,19.0,7.941532135009766,1659900,0.0,0.0,2000,9,14
21.18181800842285,21.18181800842285,20.954544067382812,21.045454025268555,16.09564781188965,4723950,0.0,0.0,2018,11,15
13.709090232849121,13.872727394104004,13.663636207580566,13.718180656433105,9.594273567199707,6551834,0.0,0.0,2016,8,3
13.727272033691406,13.818181037902832,13.545454025268555,13.545454025268555,6.238397598266602,3202100,0.0,0.0,2005,3,11
18.909090042114258,18.936363220214844,18.818180084228516,18.85454559326172,13.651564598083496,5982790,0.0,0.0,2017,6,30
11.181818008422852,11.545454025268555,11.181818008422852,11.545454025268555,5.039561748504639,1878800,0.0,0.0,2002,10,25
16.763635635375977,16.818180084228516,16.42727279663086,16.5,13.341391563415527,7767540,0.0,0.0,2020,4,1
10.981818199157715,10.981818199157715,10.63636302947998,10.727272033691406,5.950835227966309,7950800,0.0,0.0,2009,6,30
13.090909004211426,13.090909004211426,12.909090042114258,13.0,5.919407367706299,5067700,0.0,0.0,2004,6,24
12.818181037902832,13.0,12.818181037902832,13.0,6.125898838043213,5513200,0.0,0.0,2005,6,2
16.009090423583984,16.172727584838867,15.909090042114258,16.154544830322266,11.077418327331543,6649500,0.0,0.0,2015,10,12
17.690908432006836,18.14545440673828,17.636362075805664,17.89090919494629,9.366903305053711,4615600,0.0,0.0,2008,6,2
8.290908813476562,8.381817817687988,8.190909385681152,8.363636016845703,4.51823616027832,11312400,0.0,0.0,2008,11,26
9.363636016845703,9.363636016845703,9.090909004211426,9.090909004211426,3.8773601055145264,4191000,0.0,0.0,2001,11,12
11.981818199157715,12.163636207580566,11.945453643798828,12.12727165222168,6.8031816482543945,2850100,0.0,0.0,2009,10,19
9.045454025268555,9.045454025268555,8.590909004211426,8.63636302947998,3.6834909915924072,6145700,0.0,0.0,2001,9,26
31.799999237060547,31.863636016845703,30.53636360168457,30.745454788208008,26.998273849487305,17076180,0.0,0.0,2022,2,28
16.60909080505371,16.836362838745117,16.545454025268555,16.836362838745117,11.215791702270508,5218400,0.0,0.0,2014,9,26
22.899999618530273,23.0,22.763635635375977,22.818180084228516,17.451435089111328,4304080,0.0,0.0,2018,8,16
19.0,19.818180084228516,18.727272033691406,19.818180084228516,8.165146827697754,4262500,0.0,0.0,2000,2,14
10.0,10.090909004211426,9.909090042114258,10.0,4.364974498748779,1365100,0.0,0.0,2003,1,10
22.063636779785156,22.18181800842285,22.0,22.01818084716797,16.8395938873291,2741530,0.0,0.0,2019,1,28
13.181818008422852,13.272727012634277,13.090909004211426,13.181818008422852,6.164453506469727,1872200,0.0,0.0,2005,5,18
28.581817626953125,28.62727165222168,28.336362838745117,28.399999618530273,24.42259407043457,1896180,0.0,0.0,2021,8,12
13.0,13.090909004211426,12.818181037902832,12.818181037902832,5.770853042602539,3120700,0.0,0.0,2004,4,2
17.818180084228516,17.818180084228516,17.363636016845703,17.363636016845703,7.209871768951416,2351800,0.0,0.0,2000,5,22
14.62727165222168,14.67272663116455,14.581817626953125,14.654544830322266,10.249152183532715,7393100,0.0,0.0,2016,7,15
24.03636360168457,24.07272720336914,23.68181800842285,23.77272605895996,18.78806495666504,6353490,0.0,0.0,2019,7,3
13.63636302947998,13.709090232849121,13.554545402526855,13.699999809265137,8.5490140914917,2667500,0.0,0.0,2013,2,18
28.909090042114258,29.045454025268555,28.781818389892578,28.92727279663086,25.951091766357422,4214210,0.0,0.0,2022,7,28
12.909090042114258,12.927271842956543,12.781818389892578,12.781818389892578,7.672088146209717,3400100,0.0,0.0,2012,3,26
13.418181419372559,13.454545021057129,13.345454216003418,13.454545021057129,7.920257568359375,3831300,0.0,0.0,2011,7,1
31.418180465698242,31.527271270751953,30.92727279663086,31.42727279663086,27.59699249267578,5729790,0.0,0.0,2022,3,16
24.045454025268555,24.372726440429688,23.954544067382812,24.190908432006836,18.086942672729492,8059150,0.0,0.0,2018,6,29
7.954545021057129,8.090909004211426,7.954545021057129,8.0,3.4919800758361816,3868700,0.0,0.0,2003,4,22
21.436363220214844,21.563636779785156,21.363636016845703,21.53636360168457,16.471094131469727,4150740,0.0,0.0,2018,12,14
10.0,10.272727012634277,10.0,10.181818008422852,4.526641368865967,7110400,0.0,0.0,2003,6,19
18.18181800842285,18.327272415161133,18.03636360168457,18.05454444885254,9.452581405639648,9343400,0.0,0.0,2008,6,6
16.727272033691406,17.909090042114258,16.727272033691406,17.727272033691406,7.360861778259277,4497900,0.0,0.0,2000,6,2
13.67272663116455,13.781818389892578,13.454545021057129,13.618181228637695,7.867934703826904,8366600,0.0,0.0,2011,2,9
19.46363639831543,19.46363639831543,19.100000381469727,19.218181610107422,14.134245872497559,4627150,0.0,0.0,2017,10,3
21.227272033691406,21.436363220214844,20.545454025268555,20.863636016845703,17.445388793945312,17825500,0.0,0.0,2020,6,9
12.472726821899414,12.509090423583984,12.272727012634277,12.363636016845703,7.072189807891846,8120200,0.0,0.0,2010,5,21
12.927271842956543,12.96363639831543,12.727272033691406,12.727272033691406,7.492137432098389,5592400,0.0,0.0,2011,6,17
15.290908813476562,15.581817626953125,15.0,15.581817626953125,7.99686336517334,4975300,0.0,0.0,2008,3,18
14.63636302947998,14.727272033691406,14.63636302947998,14.727272033691406,7.071400165557861,3183,0.0,0.0,2006,3,23
27.818180084228516,28.16363525390625,27.727272033691406,27.727272033691406,24.874549865722656,6073361,0.0,0.0,2022,5,24
30.23636245727539,30.336362838745117,30.0,30.12727165222168,28.807544708251953,3203530,0.0,0.0,2023,10,26
12.63636302947998,12.781818389892578,12.63636302947998,12.727272033691406,7.353209972381592,3510100,0.0,0.0,2010,12,13
12.581817626953125,12.67272663116455,12.52727222442627,12.618181228637695,7.290183067321777,2750000,0.0,0.0,2010,11,26
26.8454532623291,27.09090805053711,26.80908966064453,26.89090919494629,23.124849319458008,4846050,0.0,0.0,2021,7,19
18.799999237060547,18.863636016845703,18.59090805053711,18.59090805053711,13.460677146911621,2394590,0.0,0.0,2017,6,20
13.727272033691406,13.818181037902832,13.63636302947998,13.727272033691406,6.322135925292969,2341900,0.0,0.0,2005,3,3
13.745453834533691,13.800000190734863,13.681818008422852,13.727272033691406,9.796034812927246,2661230,0.0,0.0,2016,10,20
32.09090805053711,32.42727279663086,32.063636779785156,32.345455169677734,29.643207550048828,2266330,0.0,0.0,2022,11,22
12.472726821899414,12.52727222442627,12.409090042114258,12.445453643798828,8.534037590026855,19879200,0.0,0.0,2016,2,23
12.545454025268555,12.63636302947998,12.363636016845703,12.545454025268555,5.648070335388184,6770500,0.0,0.0,2004,3,12
12.63636302947998,12.727272033691406,12.545454025268555,12.545454025268555,5.648070335388184,5050100,0.0,0.0,2004,4,20
32.04545211791992,32.04545211791992,31.73636245727539,31.745454788208008,29.093334197998047,2176130,0.0,0.0,2023,2,20
12.754545211791992,12.781818389892578,12.67272663116455,12.699999809265137,7.622978210449219,6254600,0.0,0.0,2012,5,7
9.090909004211426,9.181818008422852,9.045454025268555,9.090909004211426,3.968160390853882,3756500,0.0,0.0,2003,2,7
13.0,13.0,12.818181037902832,13.0,6.125898838043213,3416600,0.0,0.0,2005,6,20
13.645454406738281,13.690909385681152,13.581817626953125,13.663636207580566,9.75062084197998,3147320,0.0,0.0,2016,10,21
31.254545211791992,31.409090042114258,31.100000381469727,31.27272605895996,29.483501434326172,2686530,0.0,0.0,2023,8,1
29.727272033691406,29.754545211791992,29.46363639831543,29.581817626953125,26.827892303466797,2821830,0.0,0.0,2022,9,6
29.77272605895996,29.990909576416016,29.77272605895996,29.881818771362305,28.99239158630371,2667720,0.0,0.0,2024,1,9
16.218181610107422,16.363636016845703,16.154544830322266,16.35454559326172,11.670900344848633,4583260,0.0,0.0,2017,1,10
7.227272033691406,7.227272033691406,7.163636207580566,7.181818008422852,3.8797895908355713,10074900,0.0,0.0,2009,2,24
22.954544067382812,23.09090805053711,22.918180465698242,22.96363639831543,17.56267738342285,3379530,0.0,0.0,2018,8,14
30.59090805053711,31.118181228637695,30.59090805053711,30.990909576416016,28.401824951171875,3022140,0.0,0.0,2022,12,13
14.909090042114258,15.0,14.63636302947998,14.727272033691406,7.071400165557861,4075,0.0,0.0,2005,12,8
22.827272415161133,22.918180465698242,22.763635635375977,22.863636016845703,18.278491973876953,4916780,0.0,0.0,2019,9,20
15.818181037902832,16.09090805053711,15.727272033691406,16.09090805053711,7.877444267272949,5596,0.0,0.0,2006,6,6
10.454545021057129,10.745453834533691,10.381817817687988,10.727272033691406,5.950835227966309,10777800,0.0,0.0,2009,5,22
30.363636016845703,30.527271270751953,30.27272605895996,30.472726821899414,27.6358585357666,3325190,0.0,0.0,2022,9,22
20.0,20.18181800842285,19.727272033691406,20.09090805053711,10.009673118591309,7540,0.0,0.0,2007,1,19
13.63636302947998,13.681818008422852,13.454545021057129,13.518180847167969,9.454401016235352,7843110,0.0,0.0,2016,5,6
20.545454025268555,20.636362075805664,19.909090042114258,20.18181800842285,10.26131820678711,14969,0.0,0.0,2007,10,3
13.63636302947998,13.936363220214844,13.63636302947998,13.909090042114258,9.92578125,3452240,0.0,0.0,2016,9,27
27.545454025268555,27.581817626953125,27.136362075805664,27.200000762939453,23.640377044677734,5727370,0.0,0.0,2021,8,19
13.899999618530273,14.154544830322266,13.890909194946289,14.02727222442627,10.010119438171387,7899760,0.0,0.0,2016,9,6
28.909090042114258,29.418180465698242,28.799999237060547,29.39090919494629,26.36702537536621,4382400,0.0,0.0,2022,8,3
13.318181037902832,13.363636016845703,13.272727012634277,13.345454216003418,8.172113418579102,6165500,0.0,0.0,2012,7,20
13.181818008422852,13.418181419372559,13.181818008422852,13.418181419372559,7.752382755279541,3558500,0.0,0.0,2011,1,18
14.090909004211426,14.090909004211426,13.818181037902832,13.818181037902832,6.364004611968994,2665300,0.0,0.0,2004,8,13
31.545454025268555,31.59090805053711,31.336362838745117,31.445453643798828,28.518030166625977,3686430,0.0,0.0,2022,11,8
15.818181037902832,15.9909086227417,15.818181037902832,15.863636016845703,10.877937316894531,5906340,0.0,0.0,2015,10,28
23.472726821899414,23.55454444885254,23.399999618530273,23.42727279663086,18.515047073364258,3141160,0.0,0.0,2019,6,24
32.345455169677734,32.45454406738281,32.04545211791992,32.14545440673828,29.459915161132812,2133670,0.0,0.0,2022,11,23
15.090909004211426,15.181818008422852,15.0,15.090909004211426,7.246003150939941,2813,0.0,0.0,2006,2,3
20.18181800842285,20.27272605895996,20.0,20.0,9.96437931060791,1763,0.0,0.0,2006,12,21
32.727272033691406,32.85454559326172,32.6363639831543,32.80908966064453,31.83253288269043,4268660,0.0,0.0,2024,4,3
12.090909004211426,12.272727012634277,12.0,12.272727012634277,5.234437465667725,1513600,0.0,0.0,2001,12,27
8.090909004211426,8.090909004211426,7.863636016845703,8.045454025268555,3.511820077896118,9747100,0.0,0.0,2003,3,7
16.363636016845703,16.454544067382812,16.27272605895996,16.363636016845703,8.01096248626709,2505,0.0,0.0,2006,7,3
28.218181610107422,28.281818389892578,27.881818771362305,27.918180465698242,26.320880889892578,6148857,0.0,0.0,2023,7,6
12.272727012634277,12.272727012634277,12.090909004211426,12.090909004211426,5.156888008117676,1955800,0.0,0.0,2001,9,6
13.090909004211426,13.090909004211426,12.909090042114258,13.090909004211426,5.647483825683594,1710500,0.0,0.0,2002,5,29
15.0,15.0,14.909090042114258,14.909090042114258,7.158699035644531,4753,0.0,0.0,2005,11,30
27.727272033691406,27.8454532623291,27.59090805053711,27.672727584838867,26.08946990966797,6866200,0.0,0.0,2023,5,18
10.909090042114258,11.0,10.818181037902832,10.818181037902832,4.809556484222412,2153800,0.0,0.0,2003,7,21
12.754545211791992,12.809089660644531,12.63636302947998,12.681818008422852,7.765734672546387,2835800,0.0,0.0,2012,7,9
18.18181800842285,18.636362075805664,18.18181800842285,18.545454025268555,9.429316520690918,7166,0.0,0.0,2007,9,6
14.454545021057129,14.727272033691406,14.363636016845703,14.363636016845703,6.46663236618042,3003000,0.0,0.0,2004,1,14
11.67272663116455,11.781818389892578,11.67272663116455,11.772727012634277,7.066397666931152,3845600,0.0,0.0,2011,11,14
12.909090042114258,13.0,12.854544639587402,12.872727394104004,7.2908034324646,3985300,0.0,0.0,2010,2,1
13.090909004211426,13.272727012634277,13.090909004211426,13.181818008422852,6.002196311950684,4075500,0.0,0.0,2004,7,1
15.209090232849121,15.236363410949707,15.045454025268555,15.13636302947998,9.752449989318848,2219800,0.0,0.0,2014,2,24
23.636362075805664,24.081817626953125,23.600000381469727,24.0,20.38837432861328,11047850,0.0,0.0,2021,2,24
11.090909004211426,11.090909004211426,10.909090042114258,11.090909004211426,4.993222236633301,5228300,0.0,0.0,2003,8,15
25.136362075805664,25.35454559326172,24.972726821899414,25.209089279174805,19.698387145996094,4372170,0.0,0.0,2019,5,3
15.927271842956543,15.936363220214844,15.709090232849121,15.918181419372559,10.09104061126709,3012900,0.0,0.0,2013,5,20
20.27272605895996,20.363636016845703,20.0,20.0,8.240059852600098,4521000,0.0,0.0,2000,1,19
13.0,13.0,12.727272033691406,12.727272033691406,5.729928970336914,3506800,0.0,0.0,2004,4,14
18.827272415161133,18.827272415161133,18.490909576416016,18.5,13.606049537658691,4655860,0.0,0.0,2017,9,4
16.918180465698242,16.918180465698242,16.62727165222168,16.745454788208008,11.155231475830078,4808100,0.0,0.0,2014,9,30
13.472726821899414,13.618181228637695,13.454545021057129,13.618181228637695,7.867934703826904,6560400,0.0,0.0,2011,2,14
12.272727012634277,12.272727012634277,11.727272033691406,11.727272033691406,5.059205532073975,5251400,0.0,0.0,2002,6,19
19.218181610107422,19.218181610107422,18.990909576416016,19.081817626953125,12.89515495300293,2438150,0.0,0.0,2015,5,15
10.0,10.181818008422852,9.890909194946289,10.0,5.485260009765625,9218000,0.0,0.0,2009,5,14
15.909090042114258,15.909090042114258,15.545454025268555,15.818181037902832,7.743931293487549,10621,0.0,0.0,2006,5,25
31.16363525390625,31.16363525390625,30.299999237060547,30.299999237060547,26.60711097717285,8770850,0.0,0.0,2022,3,2
14.272727012634277,14.454545021057129,14.181818008422852,14.272727012634277,6.573348045349121,3467200,0.0,0.0,2005,1,24
18.799999237060547,18.972726821899414,18.77272605895996,18.881818771362305,13.671311378479004,3391080,0.0,0.0,2017,5,15
27.545454025268555,27.563636779785156,27.190908432006836,27.27272605895996,24.46677017211914,3581050,0.0,0.0,2022,7,6
30.763635635375977,31.200000762939453,30.68181800842285,30.954544067382812,27.46170997619629,6279020,0.0,0.0,2022,4,11
11.045454025268555,11.081817626953125,10.836362838745117,10.909090042114258,6.548013210296631,4964300,0.0,0.0,2011,10,18
11.56363582611084,11.56363582611084,11.363636016845703,11.409090042114258,6.848132610321045,6182000,0.0,0.0,2012,1,16
19.290908813476562,19.381818771362305,19.081817626953125,19.3454532623291,16.175941467285156,4069230,0.0,0.0,2020,7,2
10.909090042114258,11.363636016845703,10.890909194946289,11.363636016845703,6.233248710632324,16668300,0.0,0.0,2009,5,19
11.545454025268555,11.727272033691406,11.454545021057129,11.727272033691406,5.059205532073975,3971000,0.0,0.0,2002,7,4
12.454545021057129,12.454545021057129,12.181818008422852,12.181818008422852,5.1956634521484375,3858800,0.0,0.0,2001,8,24
17.0,17.18181800842285,17.0,17.09090805053711,8.443351745605469,2627,0.0,0.0,2006,9,25
29.727272033691406,29.727272033691406,29.436363220214844,29.57272720336914,25.96847915649414,3059210,0.0,0.0,2021,11,22
12.399999618530273,12.600000381469727,12.290908813476562,12.52727222442627,7.1657938957214355,6829900,0.0,0.0,2010,6,4
10.818181037902832,11.07272720336914,10.818181037902832,11.018180847167969,6.6134934425354,4371400,0.0,0.0,2011,10,24
13.52727222442627,13.600000381469727,13.481818199157715,13.600000381469727,8.486613273620605,6278800,0.0,0.0,2013,1,31
16.363636016845703,16.545454025268555,16.18181800842285,16.545454025268555,8.173885345458984,5,0.0,0.0,2006,8,22
7.3545451164245605,7.409090042114258,7.272727012634277,7.409090042114258,4.002566814422607,6084100,0.0,0.0,2009,2,19
8.545454025268555,8.727272033691406,8.545454025268555,8.681818008422852,3.7895920276641846,9499600,0.0,0.0,2003,3,20
13.0,13.090909004211426,12.818181037902832,12.909090042114258,5.811781883239746,8272000,0.0,0.0,2004,3,3
14.545454025268555,14.645454406738281,14.46363639831543,14.545454025268555,9.371726036071777,4076600,0.0,0.0,2013,8,27
32.0,32.400001525878906,31.954544067382812,32.099998474121094,28.187732696533203,5543340,0.0,0.0,2022,1,26
17.745454788208008,18.10909080505371,17.654544830322266,17.781818389892578,9.309791564941406,12474000,0.0,0.0,2008,6,4
20.872726440429688,20.909090042114258,20.700000762939453,20.881818771362305,15.357786178588867,2179100,0.0,0.0,2017,11,3
13.736363410949707,13.772727012634277,13.690909385681152,13.690909385681152,9.770085334777832,3099030,0.0,0.0,2016,10,25
8.13636302947998,8.13636302947998,8.0,8.045454025268555,3.511820077896118,4895000,0.0,0.0,2003,4,15
14.363636016845703,14.363636016845703,14.181818008422852,14.363636016845703,6.896797180175781,9688,0.0,0.0,2006,3,17
18.92727279663086,18.92727279663086,18.700000762939453,18.718181610107422,13.552831649780273,3114760,0.0,0.0,2017,6,14
11.781818389892578,11.800000190734863,11.67272663116455,11.709090232849121,6.568586826324463,6701200,0.0,0.0,2009,8,27
24.18181800842285,24.27272605895996,24.01818084716797,24.172727584838867,20.535106658935547,4453790,0.0,0.0,2021,1,19
14.018180847167969,14.090909004211426,13.872727394104004,13.981818199157715,7.918965816497803,4567200,0.0,0.0,2010,1,8
30.509090423583984,30.527271270751953,30.154544830322266,30.200000762939453,28.87708854675293,3353240,0.0,0.0,2023,9,21
10.199999809265137,10.245453834533691,9.827272415161133,9.881817817687988,5.93140983581543,12777600,0.0,0.0,2011,10,4
11.0,11.0,10.818181037902832,10.818181037902832,4.722109794616699,1725900,0.0,0.0,2002,8,29
14.654544830322266,14.754545211791992,14.581817626953125,14.63636302947998,9.43029499053955,1736900,0.0,0.0,2013,9,5
13.363636016845703,13.381817817687988,13.109089851379395,13.363636016845703,7.720869541168213,5887200,0.0,0.0,2011,1,14
18.0,18.18181800842285,17.545454025268555,17.818180084228516,7.447556495666504,2096600,0.0,0.0,2000,9,21
17.727272033691406,17.909090042114258,17.636362075805664,17.727272033691406,7.409562587738037,1608200,0.0,0.0,2001,2,7
24.172727584838867,24.445453643798828,24.136362075805664,24.399999618530273,17.945276260375977,11050160,0.0,0.0,2018,1,23
20.27272605895996,20.454544067382812,20.09090805053711,20.454544067382812,10.399981498718262,6329,0.0,0.0,2007,10,5
12.709090232849121,13.0,12.709090232849121,13.0,7.803051471710205,4598000,0.0,0.0,2012,3,8
18.009090423583984,18.290908813476562,17.972726821899414,18.254545211791992,12.160533905029297,4923600,0.0,0.0,2015,1,8
19.18181800842285,19.299999237060547,19.100000381469727,19.263635635375977,12.832756996154785,4551580,0.0,0.0,2015,4,17
14.181818008422852,14.181818008422852,14.0,14.181818008422852,6.531478404998779,6996000,0.0,0.0,2005,2,22
16.909090042114258,16.909090042114258,16.690908432006836,16.709089279174805,8.748161315917969,7022400,0.0,0.0,2008,7,15
22.03636360168457,22.190908432006836,21.863636016845703,22.03636360168457,16.206911087036133,4357540,0.0,0.0,2017,12,7
30.5,30.763635635375977,30.42727279663086,30.53636360168457,27.693572998046875,4345220,0.0,0.0,2022,10,6
15.600000381469727,15.600000381469727,15.363636016845703,15.372727394104004,10.081822395324707,5243700,0.0,0.0,2014,6,20
26.27272605895996,26.35454559326172,25.945453643798828,26.318180084228516,19.677446365356445,3446976,0.0,0.0,2018,5,24
23.363636016845703,23.545454025268555,23.281818389892578,23.281818389892578,18.400087356567383,5414970,0.0,0.0,2019,7,11
17.818180084228516,17.818180084228516,17.27272605895996,17.545454025268555,7.333567142486572,1060400,0.0,0.0,2000,10,23
35.5,35.689998626708984,35.43000030517578,35.54999923706055,35.54999923706055,4289765,0.0,0.0,2024,5,16
7.690908908843994,7.690908908843994,7.472726821899414,7.681818008422852,4.14990234375,14588200,0.0,0.0,2009,3,31
22.863636016845703,23.227272033691406,22.863636016845703,23.227272033691406,17.764310836791992,7143400,0.0,0.0,2018,8,23
14.454545021057129,14.818181037902832,14.454545021057129,14.818181037902832,7.047926902770996,4464,0.0,0.0,2005,10,10
19.818180084228516,20.909090042114258,19.727272033691406,20.909090042114258,8.614607810974121,2290200,0.0,0.0,2000,4,13
12.272727012634277,12.545454025268555,12.090909004211426,12.090909004211426,6.916186809539795,11330000,0.0,0.0,2010,5,25
18.454544067382812,18.545454025268555,18.363636016845703,18.454544067382812,9.117025375366211,4999,0.0,0.0,2006,10,11
15.181818008422852,15.181818008422852,14.918181419372559,15.0,9.664592742919922,6015900,0.0,0.0,2013,9,10
13.199999809265137,13.272727012634277,13.054545402526855,13.090909004211426,7.563300132751465,5492300,0.0,0.0,2010,10,26
30.654544830322266,30.763635635375977,30.35454559326172,30.409090042114258,29.07701873779297,2375890,0.0,0.0,2023,10,17
25.363636016845703,25.818180084228516,25.3454532623291,25.745454788208008,18.93480682373047,3617350,0.0,0.0,2018,3,20
15.13636302947998,15.227272033691406,15.109089851379395,15.218180656433105,9.805164337158203,3501300,0.0,0.0,2013,9,20
30.372726440429688,30.636362075805664,30.336362838745117,30.363636016845703,27.536922454833984,2650773,0.0,0.0,2022,9,19
13.445453643798828,13.481818199157715,13.409090042114258,13.409090042114258,7.893502235412598,2713700,0.0,0.0,2011,7,15
14.545454025268555,14.63636302947998,14.363636016845703,14.545454025268555,6.6989521980285645,7387600,0.0,0.0,2004,9,21
22.545454025268555,22.80908966064453,22.509090423583984,22.745454788208008,17.395814895629883,4577650,0.0,0.0,2019,1,15
22.954544067382812,23.136362075805664,22.918180465698242,23.009090423583984,18.604442596435547,4009500,0.0,0.0,2020,2,19
12.818181037902832,13.109089851379395,12.818181037902832,12.863636016845703,8.82079029083252,11610060,0.0,0.0,2016,1,25
15.618181228637695,15.745453834533691,15.109089851379395,15.363636016845703,8.132132530212402,7595500,0.0,0.0,2008,9,29
29.818180084228516,30.399999618530273,29.754545211791992,30.263635635375977,28.93793487548828,3914240,0.0,0.0,2023,11,3
13.181818008422852,13.363636016845703,13.090909004211426,13.363636016845703,6.154660224914551,2094400,0.0,0.0,2005,4,21
16.64545440673828,16.68181800842285,16.55454444885254,16.618181228637695,11.07044506072998,1686300,0.0,0.0,2014,10,24
17.18181800842285,17.18181800842285,17.0,17.09090805053711,8.443351745605469,4986,0.0,0.0,2006,9,19
20.18181800842285,20.27272605895996,19.363636016845703,19.818180084228516,8.229063034057617,2735700,0.0,0.0,2000,6,8
27.399999618530273,27.445453643798828,27.045454025268555,27.063636779785156,23.521860122680664,5703610,0.0,0.0,2021,9,20
